"Step","Asterix-v4__my_baseline_intrinsic__1__1667739569 - charts/mean_episodic_return","Asterix-v4__my_baseline_intrinsic__1__1667739569 - charts/mean_episodic_return__MIN","Asterix-v4__my_baseline_intrinsic__1__1667739569 - charts/mean_episodic_return__MAX","Asterix-v4__my_baseline_intrinsic__1__1667738893 - charts/mean_episodic_return","Asterix-v4__my_baseline_intrinsic__1__1667738893 - charts/mean_episodic_return__MIN","Asterix-v4__my_baseline_intrinsic__1__1667738893 - charts/mean_episodic_return__MAX","Asterix-v4__state_of_art_intrinsic__1__1667413456 - charts/mean_episodic_return","Asterix-v4__state_of_art_intrinsic__1__1667413456 - charts/mean_episodic_return__MIN","Asterix-v4__state_of_art_intrinsic__1__1667413456 - charts/mean_episodic_return__MAX","Asterix-v4__state_of_art_intrinsic__1__1666563907 - charts/mean_episodic_return","Asterix-v4__state_of_art_intrinsic__1__1666563907 - charts/mean_episodic_return__MIN","Asterix-v4__state_of_art_intrinsic__1__1666563907 - charts/mean_episodic_return__MAX","Asterix-v4__state_of_art_intrinsic__1__1666563380 - charts/mean_episodic_return","Asterix-v4__state_of_art_intrinsic__1__1666563380 - charts/mean_episodic_return__MIN","Asterix-v4__state_of_art_intrinsic__1__1666563380 - charts/mean_episodic_return__MAX","Asterix-v4__my_baseline_intrinsic__1__1666207129 - charts/mean_episodic_return","Asterix-v4__my_baseline_intrinsic__1__1666207129 - charts/mean_episodic_return__MIN","Asterix-v4__my_baseline_intrinsic__1__1666207129 - charts/mean_episodic_return__MAX"
"2697632","","","","","","","50","50","50","","","","","","","","",""
"2698208","","","","","","","250","250","250","","","","","","","","",""
"2698624","","","","","","","","","","0","0","0","","","","","",""
"2698768","","","","","","","300","300","300","","","","","","","","",""
"2698880","","","","","","","","","","237.5","237.5","237.5","","","","","",""
"2699104","","","","","","","600","600","600","","","","","","","","",""
"2700672","","","","","","","","","","50","50","50","","","","","",""
"2701616","","","","","","","75","75","75","","","","","","","","",""
"2704032","","","","","","","200","200","200","","","","","","","","",""
"2704160","","","","","","","100","100","100","","","","","","","","",""
"2704640","","","","","","","","","","150","150","150","","","","","",""
"2704720","","","","","","","550","550","550","","","","","","","","",""
"2705344","","","","","","","50","50","50","","","","","","","","",""
"2705360","","","","","","","200","200","200","","","","","","","","",""
"2706048","","","","","","","200","200","200","","","","","","","","",""
"2706560","","","","","","","","","","300","300","300","","","","","",""
"2708000","","","","","","","400","400","400","","","","","","","","",""
"2708352","","","","","","","","","","","","","","","","150","150","150"
"2708736","","","","","","","","","","150","150","150","","","","","",""
"2709504","","","","","","","375","375","375","","","","","","","","",""
"2710144","","","","","","","","","","350","350","350","","","","","",""
"2710912","","","","","","","","","","525","525","525","","","","","",""
"2711296","","","","","","","","","","325","325","325","","","","","",""
"2711792","","","","","","","700","700","700","","","","","","","","",""
"2711936","","","","","","","","","","200","200","200","","","","","",""
"2712064","","","","","","","","","","","","","","","","150","150","150"
"2712576","","","","","","","","","","150","150","150","","","","","",""
"2713600","","","","","","","","","","266.6666564941406","266.6666564941406","266.6666564941406","","","","","",""
"2713728","","","","","","","","","","100","100","100","","","","","",""
"2714352","","","","","","","150","150","150","","","","","","","","",""
"2714400","","","","","","","450","450","450","","","","","","","","",""
"2714624","","","","","","","","","","","","","","","","200","200","200"
"2714752","","","","","","","","","","","","","","","","150","150","150"
"2715264","","","","","","","","","","233.3333282470703","233.3333282470703","233.3333282470703","","","","","",""
"2715520","","","","","","","","","","","","","","","","100","100","100"
"2716144","","","","","","","375","375","375","","","","","","","","",""
"2717568","","","","","","","","","","","","","","","","300","300","300"
"2718512","","","","","","","350","350","350","","","","","","","","",""
"2719104","","","","","","","","","","250","250","250","","","","","",""
"2719232","","","","","","","","","","250","250","250","","","","","",""
"2721152","","","","","","","","","","100","100","100","","","","","",""
"2721408","","","","","","","","","","","","","","","","750","750","750"
"2722544","","","","","","","50","50","50","","","","","","","","",""
"2724624","","","","","","","150","150","150","","","","","","","","",""
"2725120","","","","","","","","","","0","0","0","","","","","",""
"2726208","","","","","","","150","150","150","","","","","","","","",""
"2726272","","","","","","","","","","","","","","","","375","375","375"
"2726896","","","","","","","125","125","125","","","","","","","","",""
"2727424","","","","","","","","","","","","","","","","200","200","200"
"2728064","","","","","","","","","","","","","","","","450","450","450"
"2728176","","","","","","","250","250","250","","","","","","","","",""
"2728320","","","","","","","","","","525","525","525","","","","","",""
"2729136","","","","","","","250","250","250","","","","","","","","",""
"2729856","","","","","","","","","","125","125","125","","","","","",""
"2729984","","","","","","","","","","300","300","300","","","","","",""
"2730496","","","","","","","","","","600","600","600","","","","","",""
"2730752","","","","","","","","","","225","225","225","","","","","",""
"2731008","","","","","","","","","","300","300","300","","","","","",""
"2732544","","","","","","","","","","183.3333282470703","183.3333282470703","183.3333282470703","","","","","",""
"2732592","","","","","","","350","350","350","","","","","","","","",""
"2733232","","","","","","","50","50","50","","","","","","","","",""
"2734304","","","","","","","250","250","250","","","","","","","","",""
"2735056","","","","","","","0","0","0","","","","","","","","",""
"2735136","","","","","","","250","250","250","","","","","","","","",""
"2735488","","","","","","","400","400","400","","","","","","","","",""
"2735776","","","","","","","250","250","250","","","","","","","","",""
"2736640","","","","","","","350","350","350","","","","","","","","",""
"2736720","","","","","","","250","250","250","","","","","","","","",""
"2737152","","","","","","","","","","","","","","","","350","350","350"
"2737536","","","","","","","","","","300","300","300","","","","","",""
"2738048","","","","","","","250","250","250","200","200","200","","","","","",""
"2738432","","","","","","","","","","275","275","275","","","","","",""
"2738688","","","","","","","","","","300","300","300","","","","","",""
"2739776","","","","","","","650","650","650","","","","","","","","",""
"2740480","","","","","","","","","","300","300","300","","","","","",""
"2741888","","","","","","","","","","","","","","","","150","150","150"
"2743104","","","","","","","50","50","50","","","","","","","","",""
"2743712","","","","","","","100","100","100","","","","","","","","",""
"2743824","","","","","","","400","400","400","","","","","","","","",""
"2743936","","","","","","","","","","250","250","250","","","","","",""
"2745728","","","","","","","","","","500","500","500","","","","","",""
"2746624","","","","","","","","","","225","225","225","","","","","",""
"2748032","","","","","","","","","","200","200","200","","","","","",""
"2748416","","","","","","","","","","350","350","350","","","","50","50","50"
"2748944","","","","","","","350","350","350","","","","","","","","",""
"2749312","","","","","","","225","225","225","","","","","","","","",""
"2749568","","","","","","","","","","75","75","75","","","","","",""
"2751232","","","","","","","","","","125","125","125","","","","","",""
"2751552","","","","","","","250","250","250","","","","","","","","",""
"2751600","","","","","","","100","100","100","","","","","","","","",""
"2752672","","","","","","","150","150","150","","","","","","","","",""
"2752944","","","","","","","50","50","50","","","","","","","","",""
"2753152","","","","","","","","","","50","50","50","","","","","",""
"2753536","","","","","","","","","","200","200","200","","","","","",""
"2754704","","","","","","","300","300","300","","","","","","","","",""
"2756336","","","","","","","200","200","200","","","","","","","","",""
"2756800","","","","","","","250","250","250","","","","","","","","",""
"2758016","","","","","","","","","","150","150","150","","","","","",""
"2758672","","","","","","","250","250","250","","","","","","","","",""
"2758704","","","","","","","425","425","425","","","","","","","","",""
"2758928","","","","","","","450","450","450","","","","","","","","",""
"2759424","","","","","","","","","","","","","","","","550","550","550"
"2759680","","","","","","","","","","150","150","150","","","","","",""
"2759776","","","","","","","0","0","0","","","","","","","","",""
"2759936","","","","","","","","","","100","100","100","","","","","",""
"2760448","","","","","","","","","","50","50","50","","","","","",""
"2761344","","","","","","","","","","233.3333282470703","233.3333282470703","233.3333282470703","","","","100","100","100"
"2761728","","","","","","","","","","125","125","125","","","","","",""
"2762512","","","","","","","450","450","450","","","","","","","","",""
"2762672","","","","","","","325","325","325","","","","","","","","",""
"2763744","","","","","","","150","150","150","","","","","","","","",""
"2763904","","","","","","","","","","","","","","","","200","200","200"
"2764032","","","","","","","","","","125","125","125","","","","","",""
"2764816","","","","","","","200","200","200","","","","","","","","",""
"2764896","","","","","","","450","450","450","","","","","","","","",""
"2767616","","","","","","","","","","350","350","350","","","","","",""
"2767856","","","","","","","200","200","200","","","","","","","","",""
"2768512","","","","","","","","","","366.6666564941406","366.6666564941406","366.6666564941406","","","","","",""
"2769024","","","","","","","","","","","","","","","","250","250","250"
"2770304","","","","","","","","","","","","","","","","0","0","0"
"2770688","","","","","","","","","","","","","","","","250","250","250"
"2771120","","","","","","","200","200","200","","","","","","","","",""
"2772192","","","","","","","150","150","150","","","","","","","","",""
"2772576","","","","","","","100","100","100","","","","","","","","",""
"2772992","","","","","","","","","","375","375","375","","","","","",""
"2773312","","","","","","","100","100","100","","","","","","","","",""
"2773376","","","","","","","","","","366.6666564941406","366.6666564941406","366.6666564941406","","","","","",""
"2773488","","","","","","","200","200","200","","","","","","","","",""
"2774016","","","","","","","","","","50","50","50","","","","","",""
